country,date,indicator,description,value
Ethiopia,2018,GC.DOD.TOTL.GD.ZS,Central government debt (% of GDP),32.5332185023587
Ethiopia,2017,GC.DOD.TOTL.GD.ZS,Central government debt (% of GDP),30.0951131996185
Ethiopia,2016,GC.DOD.TOTL.GD.ZS,Central government debt (% of GDP),29.0056900690034
Ethiopia,2015,GC.DOD.TOTL.GD.ZS,Central government debt (% of GDP),27.9431250379303
Ethiopia,2014,GC.DOD.TOTL.GD.ZS,Central government debt (% of GDP),26.9372797365191
Ethiopia,2013,GC.DOD.TOTL.GD.ZS,Central government debt (% of GDP),10.733283781495
Ethiopia,1999,GC.DOD.TOTL.GD.ZS,Central government debt (% of GDP),83.4720247831402
Ethiopia,1998,GC.DOD.TOTL.GD.ZS,Central government debt (% of GDP),76.0638442706389
Ethiopia,1997,GC.DOD.TOTL.GD.ZS,Central government debt (% of GDP),67.7317426757118
Ethiopia,1996,GC.DOD.TOTL.GD.ZS,Central government debt (% of GDP),70.3936489385985
Ethiopia,1995,GC.DOD.TOTL.GD.ZS,Central government debt (% of GDP),80.6182076424932
Ethiopia,1994,GC.DOD.TOTL.GD.ZS,Central government debt (% of GDP),90.2523100095927
Ethiopia,1993,GC.DOD.TOTL.GD.ZS,Central government debt (% of GDP),71.5033855542775
Ethiopia,1992,GC.DOD.TOTL.GD.ZS,Central government debt (% of GDP),43.3007948756543
Ethiopia,1991,GC.DOD.TOTL.GD.ZS,Central government debt (% of GDP),49.6471547793914
United Arab Emirates,2013,GC.DOD.TOTL.GD.ZS,Central government debt (% of GDP),1.84568513687825
New Zealand,2023,NE.EXP.GNFS.ZS,Exports (% of GDP),24.0744573859555
New Zealand,2022,NE.EXP.GNFS.ZS,Exports (% of GDP),24.3948255658574
New Zealand,2021,NE.EXP.GNFS.ZS,Exports (% of GDP),22.3372987322993
New Zealand,2020,NE.EXP.GNFS.ZS,Exports (% of GDP),21.7285787458231
New Zealand,2019,NE.EXP.GNFS.ZS,Exports (% of GDP),27.3503056565813
New Zealand,2018,NE.EXP.GNFS.ZS,Exports (% of GDP),27.8839087705317
New Zealand,2017,NE.EXP.GNFS.ZS,Exports (% of GDP),27.5873336910609
New Zealand,2016,NE.EXP.GNFS.ZS,Exports (% of GDP),26.639813972
New Zealand,2015,NE.EXP.GNFS.ZS,Exports (% of GDP),27.9525601318731
New Zealand,2014,NE.EXP.GNFS.ZS,Exports (% of GDP),27.9795137186391
New Zealand,2013,NE.EXP.GNFS.ZS,Exports (% of GDP),28.813086079288
New Zealand,2012,NE.EXP.GNFS.ZS,Exports (% of GDP),28.8587271373003
New Zealand,2011,NE.EXP.GNFS.ZS,Exports (% of GDP),30.3943106604704
New Zealand,2010,NE.EXP.GNFS.ZS,Exports (% of GDP),30.2736276814431
New Zealand,2009,NE.EXP.GNFS.ZS,Exports (% of GDP),28.73391077007
New Zealand,2008,NE.EXP.GNFS.ZS,Exports (% of GDP),32.0787092277964
New Zealand,2007,NE.EXP.GNFS.ZS,Exports (% of GDP),29.2731139479196
New Zealand,2006,NE.EXP.GNFS.ZS,Exports (% of GDP),29.6086137531685
New Zealand,2005,NE.EXP.GNFS.ZS,Exports (% of GDP),28.2851654320382
New Zealand,2004,NE.EXP.GNFS.ZS,Exports (% of GDP),29.5434106069527
New Zealand,2003,NE.EXP.GNFS.ZS,Exports (% of GDP),29.8397254017245
New Zealand,2002,NE.EXP.GNFS.ZS,Exports (% of GDP),32.8470717038637
New Zealand,2001,NE.EXP.GNFS.ZS,Exports (% of GDP),35.4310398408851
New Zealand,2000,NE.EXP.GNFS.ZS,Exports (% of GDP),35.7454584901409
New Zealand,1999,NE.EXP.GNFS.ZS,Exports (% of GDP),30.9505515371504
New Zealand,1998,NE.EXP.GNFS.ZS,Exports (% of GDP),29.6173216258214
New Zealand,1997,NE.EXP.GNFS.ZS,Exports (% of GDP),28.3203739922721
New Zealand,1996,NE.EXP.GNFS.ZS,Exports (% of GDP),28.3488788439284
New Zealand,1995,NE.EXP.GNFS.ZS,Exports (% of GDP),29.3933663078266
New Zealand,1994,NE.EXP.GNFS.ZS,Exports (% of GDP),30.7781456953642
New Zealand,1993,NE.EXP.GNFS.ZS,Exports (% of GDP),30.6024238841265
New Zealand,1992,NE.EXP.GNFS.ZS,Exports (% of GDP),31.1916767728346
New Zealand,1991,NE.EXP.GNFS.ZS,Exports (% of GDP),29.1613463740835
United States,2023,NE.EXP.GNFS.ZS,Exports (% of GDP),11.0115112856601
United States,2022,NE.EXP.GNFS.ZS,Exports (% of GDP),11.6022279170372
United States,2021,NE.EXP.GNFS.ZS,Exports (% of GDP),10.7909781995156
United States,2020,NE.EXP.GNFS.ZS,Exports (% of GDP),10.0736556273372
United States,2019,NE.EXP.GNFS.ZS,Exports (% of GDP),11.7891974097286
United States,2018,NE.EXP.GNFS.ZS,Exports (% of GDP),12.2871107596266
United States,2017,NE.EXP.GNFS.ZS,Exports (% of GDP),12.177481026766
United States,2016,NE.EXP.GNFS.ZS,Exports (% of GDP),11.8881592273253
United States,2015,NE.EXP.GNFS.ZS,Exports (% of GDP),12.4111486301271
United States,2014,NE.EXP.GNFS.ZS,Exports (% of GDP),13.5082142132235
United States,2013,NE.EXP.GNFS.ZS,Exports (% of GDP),13.5534918818154
United States,2012,NE.EXP.GNFS.ZS,Exports (% of GDP),13.6440512687054
United States,2011,NE.EXP.GNFS.ZS,Exports (% of GDP),13.5634637825829
United States,2010,NE.EXP.GNFS.ZS,Exports (% of GDP),12.3413554322086
United States,2009,NE.EXP.GNFS.ZS,Exports (% of GDP),10.9322190593537
United States,2008,NE.EXP.GNFS.ZS,Exports (% of GDP),12.4258439246081
United States,2007,NE.EXP.GNFS.ZS,Exports (% of GDP),11.4637892950146
United States,2006,NE.EXP.GNFS.ZS,Exports (% of GDP),10.641389509223
United States,2005,NE.EXP.GNFS.ZS,Exports (% of GDP),9.98205641037558
United States,2004,NE.EXP.GNFS.ZS,Exports (% of GDP),9.62874787307988
United States,2003,NE.EXP.GNFS.ZS,Exports (% of GDP),9.03565240541354
United States,2002,NE.EXP.GNFS.ZS,Exports (% of GDP),9.13138565379718
United States,2001,NE.EXP.GNFS.ZS,Exports (% of GDP),9.70344820873397
United States,2000,NE.EXP.GNFS.ZS,Exports (% of GDP),10.6927727297913
United States,1999,NE.EXP.GNFS.ZS,Exports (% of GDP),10.3093372229257
United States,1998,NE.EXP.GNFS.ZS,Exports (% of GDP),10.5152625281963
United States,1997,NE.EXP.GNFS.ZS,Exports (% of GDP),11.1197577117574
United States,1996,NE.EXP.GNFS.ZS,Exports (% of GDP),10.7466355642836
United States,1995,NE.EXP.GNFS.ZS,Exports (% of GDP),10.639223880261
United States,1994,NE.EXP.GNFS.ZS,Exports (% of GDP),9.89314741556332
United States,1993,NE.EXP.GNFS.ZS,Exports (% of GDP),9.54718039168286
United States,1992,NE.EXP.GNFS.ZS,Exports (% of GDP),9.70891490564814
United States,1991,NE.EXP.GNFS.ZS,Exports (% of GDP),9.66090512231881
China,2023,NE.EXP.GNFS.ZS,Exports (% of GDP),19.7430723247274
China,2022,NE.EXP.GNFS.ZS,Exports (% of GDP),20.7914830663638
China,2021,NE.EXP.GNFS.ZS,Exports (% of GDP),19.9439738307083
China,2020,NE.EXP.GNFS.ZS,Exports (% of GDP),18.5861391981332
China,2019,NE.EXP.GNFS.ZS,Exports (% of GDP),18.4099923154801
China,2018,NE.EXP.GNFS.ZS,Exports (% of GDP),19.1121035364139
China,2017,NE.EXP.GNFS.ZS,Exports (% of GDP),19.6922769882201
China,2016,NE.EXP.GNFS.ZS,Exports (% of GDP),19.5843800536482
China,2015,NE.EXP.GNFS.ZS,Exports (% of GDP),21.3540798828848
China,2014,NE.EXP.GNFS.ZS,Exports (% of GDP),23.5100609074235
China,2013,NE.EXP.GNFS.ZS,Exports (% of GDP),24.599254436897
China,2012,NE.EXP.GNFS.ZS,Exports (% of GDP),25.4925222245396
China,2011,NE.EXP.GNFS.ZS,Exports (% of GDP),26.5681893451605
China,2010,NE.EXP.GNFS.ZS,Exports (% of GDP),27.1853327204051
China,2009,NE.EXP.GNFS.ZS,Exports (% of GDP),24.7499139061302
China,2008,NE.EXP.GNFS.ZS,Exports (% of GDP),32.6025028810906
China,2007,NE.EXP.GNFS.ZS,Exports (% of GDP),35.4349475807119
China,2006,NE.EXP.GNFS.ZS,Exports (% of GDP),36.0351972897845
China,2005,NE.EXP.GNFS.ZS,Exports (% of GDP),33.829927750047
China,2004,NE.EXP.GNFS.ZS,Exports (% of GDP),31.0613413353482
China,2003,NE.EXP.GNFS.ZS,Exports (% of GDP),26.9808771439925
China,2002,NE.EXP.GNFS.ZS,Exports (% of GDP),22.6446280317419
China,2001,NE.EXP.GNFS.ZS,Exports (% of GDP),20.312067216126
China,2000,NE.EXP.GNFS.ZS,Exports (% of GDP),20.8937072974529
China,1999,NE.EXP.GNFS.ZS,Exports (% of GDP),18.1625864572871
China,1998,NE.EXP.GNFS.ZS,Exports (% of GDP),18.342006982237
China,1997,NE.EXP.GNFS.ZS,Exports (% of GDP),19.4932044346528
China,1996,NE.EXP.GNFS.ZS,Exports (% of GDP),17.9232416590318
China,1995,NE.EXP.GNFS.ZS,Exports (% of GDP),17.9525593720078
China,1994,NE.EXP.GNFS.ZS,Exports (% of GDP),18.536841051673
China,1993,NE.EXP.GNFS.ZS,Exports (% of GDP),16.7022945502994
China,1992,NE.EXP.GNFS.ZS,Exports (% of GDP),15.6582196753392
China,1991,NE.EXP.GNFS.ZS,Exports (% of GDP),14.4878781448342
India,2023,NE.EXP.GNFS.ZS,Exports (% of GDP),21.8482115022381
India,2022,NE.EXP.GNFS.ZS,Exports (% of GDP),23.2004878372097
India,2021,NE.EXP.GNFS.ZS,Exports (% of GDP),21.3991583305515
India,2020,NE.EXP.GNFS.ZS,Exports (% of GDP),18.6824769296756
India,2019,NE.EXP.GNFS.ZS,Exports (% of GDP),18.664264897257
India,2018,NE.EXP.GNFS.ZS,Exports (% of GDP),19.9278285988562
India,2017,NE.EXP.GNFS.ZS,Exports (% of GDP),18.7917648392982
India,2016,NE.EXP.GNFS.ZS,Exports (% of GDP),19.1582349105946
India,2015,NE.EXP.GNFS.ZS,Exports (% of GDP),19.8131891564045
India,2014,NE.EXP.GNFS.ZS,Exports (% of GDP),22.9679630081172
India,2013,NE.EXP.GNFS.ZS,Exports (% of GDP),25.430861300519
India,2012,NE.EXP.GNFS.ZS,Exports (% of GDP),24.534430661418
India,2011,NE.EXP.GNFS.ZS,Exports (% of GDP),24.5404113195713
India,2010,NE.EXP.GNFS.ZS,Exports (% of GDP),22.4009332487945
India,2009,NE.EXP.GNFS.ZS,Exports (% of GDP),20.4005193743564
India,2008,NE.EXP.GNFS.ZS,Exports (% of GDP),24.0973572601391
India,2007,NE.EXP.GNFS.ZS,Exports (% of GDP),20.7996997489032
India,2006,NE.EXP.GNFS.ZS,Exports (% of GDP),21.2679414221966
India,2005,NE.EXP.GNFS.ZS,Exports (% of GDP),19.6052466948335
India,2004,NE.EXP.GNFS.ZS,Exports (% of GDP),17.8591249630479
India,2003,NE.EXP.GNFS.ZS,Exports (% of GDP),14.9479138581734
India,2002,NE.EXP.GNFS.ZS,Exports (% of GDP),14.2643839243147
India,2001,NE.EXP.GNFS.ZS,Exports (% of GDP),12.5583796339108
India,2000,NE.EXP.GNFS.ZS,Exports (% of GDP),12.9972363113479
India,1999,NE.EXP.GNFS.ZS,Exports (% of GDP),11.4520646128009
India,1998,NE.EXP.GNFS.ZS,Exports (% of GDP),11.0184691793102
India,1997,NE.EXP.GNFS.ZS,Exports (% of GDP),10.690717318379
India,1996,NE.EXP.GNFS.ZS,Exports (% of GDP),10.3851692716063
India,1995,NE.EXP.GNFS.ZS,Exports (% of GDP),10.8439680350622
India,1994,NE.EXP.GNFS.ZS,Exports (% of GDP),9.8880849164454
India,1993,NE.EXP.GNFS.ZS,Exports (% of GDP),9.83421745486326
India,1992,NE.EXP.GNFS.ZS,Exports (% of GDP),8.84292692502088
India,1991,NE.EXP.GNFS.ZS,Exports (% of GDP),8.49424077053547
South Africa,2023,NE.EXP.GNFS.ZS,Exports (% of GDP),32.7545268670556
South Africa,2022,NE.EXP.GNFS.ZS,Exports (% of GDP),33.3714495540545
South Africa,2021,NE.EXP.GNFS.ZS,Exports (% of GDP),31.1035988061883
South Africa,2020,NE.EXP.GNFS.ZS,Exports (% of GDP),27.5759141603963
South Africa,2019,NE.EXP.GNFS.ZS,Exports (% of GDP),27.2021294051151
South Africa,2018,NE.EXP.GNFS.ZS,Exports (% of GDP),27.4970371508423
South Africa,2017,NE.EXP.GNFS.ZS,Exports (% of GDP),27.3400757812216
South Africa,2016,NE.EXP.GNFS.ZS,Exports (% of GDP),28.1560881698955
South Africa,2015,NE.EXP.GNFS.ZS,Exports (% of GDP),27.7136384124829
South Africa,2014,NE.EXP.GNFS.ZS,Exports (% of GDP),29.0006193033471
South Africa,2013,NE.EXP.GNFS.ZS,Exports (% of GDP),28.379280320361
South Africa,2012,NE.EXP.GNFS.ZS,Exports (% of GDP),27.1391491937679
South Africa,2011,NE.EXP.GNFS.ZS,Exports (% of GDP),27.6981484703752
South Africa,2010,NE.EXP.GNFS.ZS,Exports (% of GDP),25.7834176267221
South Africa,2009,NE.EXP.GNFS.ZS,Exports (% of GDP),24.9827464883237
South Africa,2008,NE.EXP.GNFS.ZS,Exports (% of GDP),32.2546736710677
South Africa,2007,NE.EXP.GNFS.ZS,Exports (% of GDP),27.958964394702
South Africa,2006,NE.EXP.GNFS.ZS,Exports (% of GDP),26.098249881712
South Africa,2005,NE.EXP.GNFS.ZS,Exports (% of GDP),23.5997644915436
South Africa,2004,NE.EXP.GNFS.ZS,Exports (% of GDP),22.7575187856654
South Africa,2003,NE.EXP.GNFS.ZS,Exports (% of GDP),23.9152733614034
South Africa,2002,NE.EXP.GNFS.ZS,Exports (% of GDP),28.4311672176802
South Africa,2001,NE.EXP.GNFS.ZS,Exports (% of GDP),26.3566606345688
South Africa,2000,NE.EXP.GNFS.ZS,Exports (% of GDP),24.4043033106919
South Africa,1999,NE.EXP.GNFS.ZS,Exports (% of GDP),22.2692159746602
South Africa,1998,NE.EXP.GNFS.ZS,Exports (% of GDP),22.5192718175416
South Africa,1997,NE.EXP.GNFS.ZS,Exports (% of GDP),21.6605918552042
South Africa,1996,NE.EXP.GNFS.ZS,Exports (% of GDP),21.7747432189724
South Africa,1995,NE.EXP.GNFS.ZS,Exports (% of GDP),20.0378606077754
South Africa,1994,NE.EXP.GNFS.ZS,Exports (% of GDP),19.549337805111
South Africa,1993,NE.EXP.GNFS.ZS,Exports (% of GDP),19.914366630953
South Africa,1992,NE.EXP.GNFS.ZS,Exports (% of GDP),18.9551466044412
South Africa,1991,NE.EXP.GNFS.ZS,Exports (% of GDP),19.3408153425832
Brazil,2023,NE.EXP.GNFS.ZS,Exports (% of GDP),18.1102794216442
Brazil,2022,NE.EXP.GNFS.ZS,Exports (% of GDP),19.6307650034371
Brazil,2021,NE.EXP.GNFS.ZS,Exports (% of GDP),19.1094303673866
Brazil,2020,NE.EXP.GNFS.ZS,Exports (% of GDP),16.4535520107044
Brazil,2019,NE.EXP.GNFS.ZS,Exports (% of GDP),14.1229191903622
Brazil,2018,NE.EXP.GNFS.ZS,Exports (% of GDP),14.6349994952986
Brazil,2017,NE.EXP.GNFS.ZS,Exports (% of GDP),12.5189678700669
Brazil,2016,NE.EXP.GNFS.ZS,Exports (% of GDP),12.4666790443888
Brazil,2015,NE.EXP.GNFS.ZS,Exports (% of GDP),12.9001914177405
Brazil,2014,NE.EXP.GNFS.ZS,Exports (% of GDP),11.0119428190539
Brazil,2013,NE.EXP.GNFS.ZS,Exports (% of GDP),11.742230645138
Brazil,2012,NE.EXP.GNFS.ZS,Exports (% of GDP),11.8775390694448
Brazil,2011,NE.EXP.GNFS.ZS,Exports (% of GDP),11.5825126782808
Brazil,2010,NE.EXP.GNFS.ZS,Exports (% of GDP),10.8655847746965
Brazil,2009,NE.EXP.GNFS.ZS,Exports (% of GDP),10.851371134098
Brazil,2008,NE.EXP.GNFS.ZS,Exports (% of GDP),13.5340005124035
Brazil,2007,NE.EXP.GNFS.ZS,Exports (% of GDP),13.327675103099
Brazil,2006,NE.EXP.GNFS.ZS,Exports (% of GDP),14.3743163003006
Brazil,2005,NE.EXP.GNFS.ZS,Exports (% of GDP),15.2438292672646
Brazil,2004,NE.EXP.GNFS.ZS,Exports (% of GDP),16.5457615119353
Brazil,2003,NE.EXP.GNFS.ZS,Exports (% of GDP),15.1807837086861
Brazil,2002,NE.EXP.GNFS.ZS,Exports (% of GDP),14.2305902713775
Brazil,2001,NE.EXP.GNFS.ZS,Exports (% of GDP),12.37171066993
Brazil,2000,NE.EXP.GNFS.ZS,Exports (% of GDP),10.1880480043795
Brazil,1999,NE.EXP.GNFS.ZS,Exports (% of GDP),9.5648982609794
Brazil,1998,NE.EXP.GNFS.ZS,Exports (% of GDP),7.03050033871807
Brazil,1997,NE.EXP.GNFS.ZS,Exports (% of GDP),6.98364957530895
Brazil,1996,NE.EXP.GNFS.ZS,Exports (% of GDP),6.73020968312685
Brazil,1995,NE.EXP.GNFS.ZS,Exports (% of GDP),7.52887503847073
Brazil,1994,NE.EXP.GNFS.ZS,Exports (% of GDP),9.51307642702004
Brazil,1993,NE.EXP.GNFS.ZS,Exports (% of GDP),10.5032716554144
Brazil,1992,NE.EXP.GNFS.ZS,Exports (% of GDP),10.8683116605935
Brazil,1991,NE.EXP.GNFS.ZS,Exports (% of GDP),8.67763659887868
Russian Federation,2023,NE.EXP.GNFS.ZS,Exports (% of GDP),23.0830029980002
Russian Federation,2022,NE.EXP.GNFS.ZS,Exports (% of GDP),28.0257191670312
Russian Federation,2021,NE.EXP.GNFS.ZS,Exports (% of GDP),29.7712144927837
Russian Federation,2020,NE.EXP.GNFS.ZS,Exports (% of GDP),25.5221855113549
Russian Federation,2019,NE.EXP.GNFS.ZS,Exports (% of GDP),28.4334306799759
Russian Federation,2018,NE.EXP.GNFS.ZS,Exports (% of GDP),30.7932568020743
Russian Federation,2017,NE.EXP.GNFS.ZS,Exports (% of GDP),26.0908809797568
Russian Federation,2016,NE.EXP.GNFS.ZS,Exports (% of GDP),25.8544829769167
Russian Federation,2015,NE.EXP.GNFS.ZS,Exports (% of GDP),28.703389442924
Russian Federation,2014,NE.EXP.GNFS.ZS,Exports (% of GDP),27.1110970517525
Russian Federation,2013,NE.EXP.GNFS.ZS,Exports (% of GDP),25.845336826255
Russian Federation,2012,NE.EXP.GNFS.ZS,Exports (% of GDP),26.9073203393663
Russian Federation,2011,NE.EXP.GNFS.ZS,Exports (% of GDP),28.0553614798549
Russian Federation,2010,NE.EXP.GNFS.ZS,Exports (% of GDP),29.2155607849758
Russian Federation,2009,NE.EXP.GNFS.ZS,Exports (% of GDP),27.9381012041521
Russian Federation,2008,NE.EXP.GNFS.ZS,Exports (% of GDP),31.3095603335689
Russian Federation,2007,NE.EXP.GNFS.ZS,Exports (% of GDP),30.164060484537
Russian Federation,2006,NE.EXP.GNFS.ZS,Exports (% of GDP),33.7304754439762
Russian Federation,2005,NE.EXP.GNFS.ZS,Exports (% of GDP),35.2030659651181
Russian Federation,2004,NE.EXP.GNFS.ZS,Exports (% of GDP),34.4178910554597
Russian Federation,2003,NE.EXP.GNFS.ZS,Exports (% of GDP),35.2499817757806
Russian Federation,2002,NE.EXP.GNFS.ZS,Exports (% of GDP),35.2125940630626
Russian Federation,2001,NE.EXP.GNFS.ZS,Exports (% of GDP),36.8934935960337
Russian Federation,2000,NE.EXP.GNFS.ZS,Exports (% of GDP),44.0604413055146
Russian Federation,1999,NE.EXP.GNFS.ZS,Exports (% of GDP),43.2199685128244
Russian Federation,1998,NE.EXP.GNFS.ZS,Exports (% of GDP),31.22120547318
Russian Federation,1997,NE.EXP.GNFS.ZS,Exports (% of GDP),24.7298415292289
Russian Federation,1996,NE.EXP.GNFS.ZS,Exports (% of GDP),26.0729881302908
Russian Federation,1995,NE.EXP.GNFS.ZS,Exports (% of GDP),29.2890113495619
Russian Federation,1994,NE.EXP.GNFS.ZS,Exports (% of GDP),27.7583790421613
Russian Federation,1993,NE.EXP.GNFS.ZS,Exports (% of GDP),38.2045944842866
Russian Federation,1992,NE.EXP.GNFS.ZS,Exports (% of GDP),62.3224618621778
Russian Federation,1991,NE.EXP.GNFS.ZS,Exports (% of GDP),13.2713621737576
"Egypt, Arab Rep.",2023,NE.EXP.GNFS.ZS,Exports (% of GDP),19.1021039290635
"Egypt, Arab Rep.",2022,NE.EXP.GNFS.ZS,Exports (% of GDP),15.0870258208479
"Egypt, Arab Rep.",2021,NE.EXP.GNFS.ZS,Exports (% of GDP),10.5611502153652
"Egypt, Arab Rep.",2020,NE.EXP.GNFS.ZS,Exports (% of GDP),12.4727757370868
"Egypt, Arab Rep.",2019,NE.EXP.GNFS.ZS,Exports (% of GDP),16.6440314510365
"Egypt, Arab Rep.",2018,NE.EXP.GNFS.ZS,Exports (% of GDP),17.984655608418
"Egypt, Arab Rep.",2017,NE.EXP.GNFS.ZS,Exports (% of GDP),15.0140868185672
"Egypt, Arab Rep.",2016,NE.EXP.GNFS.ZS,Exports (% of GDP),10.3454639403558
"Egypt, Arab Rep.",2015,NE.EXP.GNFS.ZS,Exports (% of GDP),13.1838454928598
"Egypt, Arab Rep.",2014,NE.EXP.GNFS.ZS,Exports (% of GDP),14.2441314553991
"Egypt, Arab Rep.",2013,NE.EXP.GNFS.ZS,Exports (% of GDP),17.0178456245969
"Egypt, Arab Rep.",2012,NE.EXP.GNFS.ZS,Exports (% of GDP),16.3969666208873
"Egypt, Arab Rep.",2011,NE.EXP.GNFS.ZS,Exports (% of GDP),20.5674276128656
"Egypt, Arab Rep.",2010,NE.EXP.GNFS.ZS,Exports (% of GDP),21.3492458146859
"Egypt, Arab Rep.",2009,NE.EXP.GNFS.ZS,Exports (% of GDP),24.9568221070812
"Egypt, Arab Rep.",2008,NE.EXP.GNFS.ZS,Exports (% of GDP),33.0429927414852
"Egypt, Arab Rep.",2007,NE.EXP.GNFS.ZS,Exports (% of GDP),30.249731471536
"Egypt, Arab Rep.",2006,NE.EXP.GNFS.ZS,Exports (% of GDP),29.9498138254816
"Egypt, Arab Rep.",2005,NE.EXP.GNFS.ZS,Exports (% of GDP),30.3435468895079
"Egypt, Arab Rep.",2004,NE.EXP.GNFS.ZS,Exports (% of GDP),28.2299608489594
"Egypt, Arab Rep.",2003,NE.EXP.GNFS.ZS,Exports (% of GDP),21.7964071856287
"Egypt, Arab Rep.",2002,NE.EXP.GNFS.ZS,Exports (% of GDP),18.3161784111903
"Egypt, Arab Rep.",2001,NE.EXP.GNFS.ZS,Exports (% of GDP),17.4797881237803
"Egypt, Arab Rep.",2000,NE.EXP.GNFS.ZS,Exports (% of GDP),16.2011173184358
"Egypt, Arab Rep.",1999,NE.EXP.GNFS.ZS,Exports (% of GDP),15.0520156046814
"Egypt, Arab Rep.",1998,NE.EXP.GNFS.ZS,Exports (% of GDP),16.214335421016
"Egypt, Arab Rep.",1997,NE.EXP.GNFS.ZS,Exports (% of GDP),18.8416698006769
"Egypt, Arab Rep.",1996,NE.EXP.GNFS.ZS,Exports (% of GDP),20.7497820401046
"Egypt, Arab Rep.",1995,NE.EXP.GNFS.ZS,Exports (% of GDP),22.5490196078431
"Egypt, Arab Rep.",1994,NE.EXP.GNFS.ZS,Exports (% of GDP),22.5714285714286
"Egypt, Arab Rep.",1993,NE.EXP.GNFS.ZS,Exports (% of GDP),25.8376288659794
"Egypt, Arab Rep.",1992,NE.EXP.GNFS.ZS,Exports (% of GDP),28.3968368080518
"Egypt, Arab Rep.",1991,NE.EXP.GNFS.ZS,Exports (% of GDP),27.4666666666667
Ethiopia,2023,NE.EXP.GNFS.ZS,Exports (% of GDP),6.59300267773163
Ethiopia,2022,NE.EXP.GNFS.ZS,Exports (% of GDP),8.24396237462472
Ethiopia,2021,NE.EXP.GNFS.ZS,Exports (% of GDP),7.63170164458893
Ethiopia,2020,NE.EXP.GNFS.ZS,Exports (% of GDP),7.12720094276697
Ethiopia,2019,NE.EXP.GNFS.ZS,Exports (% of GDP),7.9399766087609
Ethiopia,2018,NE.EXP.GNFS.ZS,Exports (% of GDP),8.37267586646371
Ethiopia,2017,NE.EXP.GNFS.ZS,Exports (% of GDP),7.62936862241418
Ethiopia,2016,NE.EXP.GNFS.ZS,Exports (% of GDP),7.81208050267299
Ethiopia,2015,NE.EXP.GNFS.ZS,Exports (% of GDP),9.36331359735926
